"accession","X20181107_18.053_1_1_track1.x","X20181107_18.053_10_1_track10.x","X20181107_18.053_11_1_track11.x","X20181107_18.053_12_1_track12.x","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_16_1_track16.x","X20181107_18.053_17_1_track17.x","X20181107_18.053_18_1_track18.x","X20181107_18.053_2_1_track2.x","X20181107_18.053_3_1_track3.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","X20181107_18.053_7_1_track7.x","X20181107_18.053_8_1_track8.x","X20181107_18.053_9_1_track9.x","protein.x","pval_milieu.x","pval_vesicular_fraction","pval_milieu__vesicular_fraction","padj_milieu.x","padj_vesicular_fraction","padj_milieu__vesicular_fraction","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_1_1_track1.y","X20181107_18.053_10_1_track10.y","X20181107_18.053_11_1_track11.y","X20181107_18.053_12_1_track12.y","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_16_1_track16.y","X20181107_18.053_17_1_track17.y","X20181107_18.053_18_1_track18.y","X20181107_18.053_2_1_track2.y","X20181107_18.053_3_1_track3.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","X20181107_18.053_7_1_track7.y","X20181107_18.053_8_1_track8.y","X20181107_18.053_9_1_track9.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659917381|emb|CDP49283.1|",8.05040557476615,7.60461290081451,7.31020109164501,7.50120687042791,7.37206233981019,7.65154888094258,7.65199788644428,7.05753730023909,7.42722942731097,7.58324432974955,7.29911851374054,7.13517434609372,8.20469288431659,8.05248401322759,7.82835112209165,7.96894418911247,8.47237292964082,7.00256954740154,"c284.a1.a1",0.117210711504411,0.416386618663506,0.557592655927741,0.166073488934639,0.640772740943285,0.720061378517409,"gi|659917381|emb|CDP49283.1| Uridylate kinase PyrH [Propionibacterium freudenreichii subsp. freudenreichii]",3.14141258139764,12,6,3,4,8,7,8,3,7,7,9,6,12,10,11,12,12,3,"c284.a1.a1","OK",0.00387754568014134,0.0147581738613864,"gi|659917381|emb|CDP49283.1| Uridylate kinase PyrH [Propionibacterium freudenreichii subsp. freudenreichii]",1.64150943396226
"gi|659917382|emb|CDP49284.1|",6.7790023143169,7.30195300494572,7.14975353929126,6.49035419466264,6.90498268738717,7.09628993815638,6.91013981413338,6.79571555022309,7.16351869728171,7.32889444544597,5.60973005224884,5.60973005224884,6.88786487442221,6.53260790262492,6.49271203281881,6.65125376718694,5.60973005224884,5.60973005224884,"c539.a1.a1",0.0018116949533079,0.419779052537052,0.273896585115132,0.00473433492515366,0.644203864558246,0.564084416928561,"gi|659917382|emb|CDP49284.1| Elongation factor Ts (EF-Ts) [Propionibacterium freudenreichii subsp. freudenreichii]",0.243998122617647,4,3,2,2,3,3,2,2,4,2,2,0,4,3,4,4,1,0,"c539.a1.a1","OK",0.881492610704775,0.948625839490586,"gi|659917382|emb|CDP49284.1| Elongation factor Ts (EF-Ts) [Propionibacterium freudenreichii subsp. freudenreichii]",0.956521739130435
"gi|659917384|emb|CDP49263.1|",8.54474121274122,8.97817584122614,8.65125916178565,8.39531979350852,9.09745084485463,9.22936605283482,9.18171841763681,9.19843740301037,9.37397743366497,9.53702102258871,7.69406890325252,7.70782957358135,8.68710198835215,8.65831045474393,8.51759852277363,8.49214913613918,9.06601605003548,7.51726275371951,"c349.a1.a1",0.00193864972633266,0.0546737430715175,0.609231227481627,0.00501874742237521,0.175082391107634,0.75506510072667,"gi|659917384|emb|CDP49263.1| Hypothetical protein PFCIRM129_10970 [Propionibacterium freudenreichii subsp. freudenreichii]",0.239190189016884,12,11,11,9,12,12,12,6,11,12,11,10,12,12,11,12,12,7,"c349.a1.a1","OK",0.829893079129021,0.930428736802865,"gi|659917384|emb|CDP49263.1| Hypothetical protein PFCIRM129_10970 [Propionibacterium freudenreichii subsp. freudenreichii]",1.03125
"gi|659917386|emb|CDP49265.1|",6.91940857934357,7.53495332510764,7.9063006201621,8.19910441157457,7.93739335428235,7.47146578319432,7.05539060150941,8.1977755313345,8.27595115568488,7.52453339526348,7.64697239684043,7.76020928790595,7.23379913098618,7.07452512124363,7.25557007265308,7.6148923306934,7.66027880255317,7.90214942356234,"c405.a1.a1",0.0608976690625323,0.0630132575739495,0.907793084694608,0.0950346722835011,0.194040370648413,0.940032465272547,"gi|659917386|emb|CDP49265.1| Polyribonucleotide nucleotidyltransferase (Polynucleotide phosphorylase) (PNPase) (Guanosine pentaphosphate synthetase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.415142648904335,6,7,8,8,8,8,4,2,4,2,8,8,6,5,7,6,3,5,"c405.a1.a1","OK",0.769682715092278,0.912001405807454,"gi|659917386|emb|CDP49265.1| Polyribonucleotide nucleotidyltransferase (Polynucleotide phosphorylase) (PNPase) (Guanosine pentaphosphate synthetase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.05882352941176
"gi|659917387|emb|CDP49266.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,4,5,5,5,4,5,5,1,1,3,1,1,0,1,1,"c476.a1.a1","OK",8.81399673795161e-07,6.83356784127606e-06,"gi|659917387|emb|CDP49266.1| 30S ribosomal protein S15 [Propionibacterium freudenreichii subsp. freudenreichii]",0.209302325581395
"gi|659917388|emb|CDP49267.1|",7.63531888854273,7.35533922566693,6.89250379835433,6.95859050713254,7.23696083848576,7.32005318667656,7.25911433440198,7.11202648544793,6.9933775475229,7.39750386302382,6.40941358605121,6.56163896106928,7.71178909689731,7.63461768477295,7.67445573259901,7.38134188243802,6.57779580797149,6.40941358605121,"c199.a1.a1",0.742226405540986,0.0587483000398322,0.203995125934901,0.792280209382864,0.182845832708242,0.519635411695997,"gi|659917388|emb|CDP49267.1| Riboflavin biosynthesis protein (Riboflavin kinase) FAD synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",1.5432597158984,15,7,5,5,6,7,6,2,3,4,12,13,15,13,14,15,4,3,"c199.a1.a1","OK",9.55984454275889e-07,7.23323177452118e-06,"gi|659917388|emb|CDP49267.1| Riboflavin biosynthesis protein (Riboflavin kinase) FAD synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",2.31111111111111
"gi|659917396|emb|CDP49233.1|",7.51853868020816,8.31142841446792,7.90975446924353,7.68667948518016,7.89531631970281,7.96940882772039,7.96872246503061,8.21904527291877,8.40356756951301,8.86696418966754,7.51717103262975,7.98113680336959,7.7441881614287,7.92806468789747,7.96420877287731,7.65353207034491,8.5546738049854,8.22623157714211,"c445.a1.a1",0.107803644705077,0.0258326738040557,0.673019453624535,0.153925822594362,0.100079029982146,0.791619484730345,"gi|659917396|emb|CDP49233.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.550579864945802,5,5,4,4,5,5,4,5,5,4,4,4,5,4,4,5,4,5,"c445.a1.a1","OK",0.911527118757251,0.953867330819063,"gi|659917396|emb|CDP49233.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.975609756097561
"gi|659917401|emb|CDP49238.1|",7.70430431675452,7.87464942177433,7.64252506864358,7.46061491201301,7.93434407342215,8.19730790175042,8.1019531758164,8.47625446637448,8.61508656294276,8.6419903769781,6.88905587985508,6.48418000647975,7.91904434721709,8.00046142267044,7.85369696456652,7.96693165146519,8.41395664651161,7.20263493488158,"c554.a1.a1",0.0146522908608177,0.0041303345209267,0.398176618903818,0.0272394937479631,0.0235897456143649,0.634731679565528,"gi|659917401|emb|CDP49238.1| Secreted protein of unknown function [Propionibacterium freudenreichii subsp. freudenreichii]",0.410082364846408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917406|emb|CDP49243.1|",7.3760746417612,8.00754906978344,7.92592863439425,7.84594836306228,8.44652475158787,8.6564420702889,8.6494660828684,9.14181799210718,9.20290879642795,9.14038289743169,7.27587483700282,6.76748524397977,7.78846096889349,7.95296279174883,7.7094066077005,8.17507454238721,8.14772676425547,8.19020099501421,"c354.a1.a1",7.06143063971397e-08,1.08479837063629e-07,0.412112333178935,1.51876771564792e-06,8.5854042476072e-06,0.641320878036882,"gi|659917406|emb|CDP49243.1| Hypothetical protein PFCIRM129_10740 [Propionibacterium freudenreichii subsp. freudenreichii]",0.120030874977368,4,4,5,3,6,7,7,7,9,9,4,4,5,6,5,7,8,8,"c354.a1.a1","OK",0.563602461829704,0.769439882671856,"gi|659917406|emb|CDP49243.1| Hypothetical protein PFCIRM129_10740 [Propionibacterium freudenreichii subsp. freudenreichii]",0.894736842105263
"gi|659917407|emb|CDP49244.1|",7.91039641621593,7.64067282429371,8.08885043816171,7.10756845597886,8.13500074293284,6.74215047255216,7.48375123295134,7.9903976758289,7.72058833225577,6.49834996508647,7.46149002742343,7.40800848454544,8.15086939249193,7.84791681126317,7.63362206015183,8.48372605758545,8.17381983161783,7.71266522184844,"c342.a1.a1",0.155539405899343,0.868788894012968,0.491677849273866,0.213818438878997,0.908130277892801,0.684395800245533,"gi|659917407|emb|CDP49244.1| Phosphoribosylformylglycinamidine synthase 1 (Phosphoribosylformylglycinamidine synthase I) (FGAM synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",1.77420020861824,7,2,2,1,2,3,2,1,3,2,5,6,8,7,5,8,6,4,"c342.a1.a1","OK",6.03546063820421e-06,3.79026928079225e-05,"gi|659917407|emb|CDP49244.1| Phosphoribosylformylglycinamidine synthase 1 (Phosphoribosylformylglycinamidine synthase I) (FGAM synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",3.11111111111111
"gi|659917409|emb|CDP49246.1|",8.55086255518686,7.92644582634713,7.58862869673567,7.15033683180455,7.6443579991458,7.83093776541108,7.65939486993219,7.30908988702774,7.88967696098013,7.53754407415953,7.86506759151129,7.76607132672591,8.58760321340703,8.52426584844173,8.4817626911986,8.54583230228472,8.96596225756826,7.8874678315114,"c179.a1.a1",0.000739743061511507,0.316276590599606,0.611159027523082,0.00221523057339121,0.570468619371355,0.755763618856668,"gi|659917409|emb|CDP49246.1| Phosphoribosylaminoimidazole-succinocarboxamidesynthase [Propionibacterium freudenreichii subsp. freudenreichii]",6.70547221045153,19,7,7,4,11,13,10,7,12,12,18,19,19,19,19,19,19,17,"c179.a1.a1","OK",6.00451876598275e-08,5.80128890005718e-07,"gi|659917409|emb|CDP49246.1| Phosphoribosylaminoimidazole-succinocarboxamidesynthase [Propionibacterium freudenreichii subsp. freudenreichii]",2.02409638554217
"gi|659917414|emb|CDP49251.1|",8.22626914643322,8.68974505968377,8.36743379723496,8.21803845907026,8.59386558088387,8.77364635460738,8.75862864042681,8.96825234189066,9.11819190901594,9.22036410128494,8.1247994186219,7.70280164419744,8.58982082048889,8.53808510179909,8.60915281215973,8.66820524052869,8.64985898749341,8.67893370139263,"c266.a1.a1",0.00127911365000552,5.38540606824847e-05,0.24496583832723,0.00350806416882702,0.000648590209089054,0.542497563599491,"gi|659917414|emb|CDP49251.1| Hypothetical protein PFCIRM129_10780 [Propionibacterium freudenreichii subsp. freudenreichii]",0.453881919812969,13,11,10,10,13,14,15,9,13,13,12,11,14,12,13,14,13,12,"c266.a1.a1","OK",0.6871555786382,0.85791988744491,"gi|659917414|emb|CDP49251.1| Hypothetical protein PFCIRM129_10780 [Propionibacterium freudenreichii subsp. freudenreichii]",1.05555555555556
"gi|659917415|emb|CDP49252.1|",9.68348457053675,9.45038011148767,9.54857499536121,9.84332344129602,9.70767115453193,9.82469127040969,9.72217527881739,9.88040078519359,9.68774860080388,9.60296028984669,9.79619498855235,9.92488545289106,9.54794587422189,9.52588912593994,9.5796203277866,9.35767742617719,9.50130489723373,9.44267135341459,"c161.a1.a1",0.100127794133694,0.217339028927794,0.0111952077196162,0.145975784079122,0.466689232658907,0.110752590654775,"gi|659917415|emb|CDP49252.1| Hypothetical protein PFCIRM129_10785 [Propionibacterium freudenreichii subsp. freudenreichii]",0.819505055598843,19,18,19,18,18,19,19,17,19,19,19,18,19,19,19,19,18,18,"c161.a1.a1","OK",0.912857111181937,0.953867330819063,"gi|659917415|emb|CDP49252.1| Hypothetical protein PFCIRM129_10785 [Propionibacterium freudenreichii subsp. freudenreichii]",1.01204819277108
"gi|659917425|emb|CDP49226.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,1,2,4,2,4,3,3,3,4,4,5,5,"c477.a1.a1","OK",0.000199851252153901,0.00097291927405155,"gi|659917425|emb|CDP49226.1| Glucose-6-phosphate isomerase (GPI) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) [Propionibacterium freudenreichii subsp. freudenreichii]",3.4
"gi|659917426|emb|CDP49227.1|",9.63598012971833,8.74364040648504,8.47690081427253,8.36303757246465,8.48966436401176,8.60118328769226,8.58220082241205,8.52697624796702,8.63432694283886,8.84115356480482,9.14028334380566,9.19316181809813,9.57328536088281,9.55965957700901,9.55229825341995,9.50421486235219,10.0331476781189,9.16042839721158,"c206.a1.a1",3.40910239626989e-06,0.384374370731817,0.751178570047722,2.58718181853906e-05,0.61504694803301,0.830644566479916,"gi|659917426|emb|CDP49227.1| Hypothetical protein PFCIRM129_10650 [Propionibacterium freudenreichii subsp. freudenreichii]",9.25179317652455,15,8,9,8,11,11,10,6,10,11,16,17,17,17,16,17,16,13,"c206.a1.a1","OK",6.41180823534896e-05,0.00033837105645371,"gi|659917426|emb|CDP49227.1| Hypothetical protein PFCIRM129_10650 [Propionibacterium freudenreichii subsp. freudenreichii]",1.71428571428571
"gi|659917428|emb|CDP49229.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,1,0,1,0,1,0,5,5,6,5,5,5,3,5,"c462.a1.a1","OK",2.26911697370721e-10,3.47562307192227e-09,"gi|659917428|emb|CDP49229.1| DeaD/DeaH box helicase [Propionibacterium freudenreichii subsp. freudenreichii]",11.25
"gi|659917434|emb|CDP49203.1|",7.44910465175173,7.84020603623953,8.45558000942558,8.42385605510129,8.32911930660161,8.4554732975383,8.36322581252609,8.12075112014466,8.24998350807975,7.88553613498122,7.85296580401666,7.81879457871906,7.33754544593096,7.49451912534844,7.66533739425471,7.22323753381162,7.02392638313275,7.35430236042284,"c275.a1.a1",5.06297926506261e-06,0.0340846955289556,0.282612087220709,3.46282779363542e-05,0.123417786425107,0.571493884557311,"gi|659917434|emb|CDP49203.1| Lactaldehyde dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.181094344361681,7,10,11,11,11,11,11,7,11,9,8,7,6,5,8,6,6,5,"c275.a1.a1","OK",0.0053001984696373,0.0192400268146371,"gi|659917434|emb|CDP49203.1| Lactaldehyde dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.630434782608696
"gi|659917439|emb|CDP49208.1|",8.02623371363514,7.4187689243092,8.17007512052197,7.8084149195232,8.27552585231523,8.26206074701513,8.30879377131374,8.77938497894178,8.67970831482046,8.39642301723585,8.26576080561071,8.33645423255572,8.09093616234719,8.1498721474181,8.15812310611429,8.17046559946293,8.21743291935239,8.5623933766911,"c337.a1.a1",0.891797278386222,0.00730559430534707,0.0268369658797238,0.91661538446376,0.035193906479672,0.209403930948831,"gi|659917439|emb|CDP49208.1| multicopper oxidase [Propionibacterium freudenreichii subsp. freudenreichii]",0.744015642415102,9,6,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"c337.a1.a1","OK",0.689836335033454,0.859345906035131,"gi|659917439|emb|CDP49208.1| multicopper oxidase [Propionibacterium freudenreichii subsp. freudenreichii]",1.06578947368421
"gi|659917442|emb|CDP49211.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,4,4,4,2,3,3,0,0,4,1,2,1,0,0,"c506.a1.a1","OK",8.60915975729124e-05,0.000443160026850729,"gi|659917442|emb|CDP49211.1| Metallophosphoesterase [Propionibacterium freudenreichii subsp. freudenreichii]",0.25
"gi|659917443|emb|CDP49212.1|",8.99521626488788,8.82442305436799,8.61324066674316,9.82592882571512,8.97847953264642,8.81671443314747,9.1693415549323,9.17214250571885,8.96712235128127,8.92065938947526,9.11998714530738,9.59534433015605,8.94750524082375,8.96971077974424,9.06746993665084,9.02267356975954,8.92737523629441,9.07234517834462,"b48.a1.a1",0.749988739315095,0.59800048768259,0.887054022166879,0.79749282453083,0.720542133103874,0.930734712652369,"gi|659917443|emb|CDP49212.1| Penicillin-binding protein (Transglycosylase/transpeptidase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.872907869525079,32,22,26,21,29,27,29,21,29,28,30,29,32,29,30,31,29,29,"b48.a1.a1","OK",0.0818946547314904,0.197807089120677,"gi|659917443|emb|CDP49212.1| Penicillin-binding protein (Transglycosylase/transpeptidase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.16810344827586
"gi|659917450|emb|CDP49219.1|",8.25686523583853,8.39120223031865,8.80421582075848,8.84085066339566,8.95619458955887,8.94093219812536,8.91663508770751,8.98866710819136,8.93035913614909,8.72127209790199,8.31051924632242,8.3620071640035,8.18941111100448,8.04002642075847,8.01009217768616,8.16361056046789,7.87413034204412,7.6986537735645,"c113.a1.a1",4.3175526925235e-07,0.430534688630126,0.0147491592814182,5.31538709257338e-06,0.6473566991627,0.140879900722511,"gi|659917450|emb|CDP49219.1| PTS enzyme I [Propionibacterium freudenreichii subsp. freudenreichii]",0.191767887403886,7,21,24,20,23,21,22,11,22,21,8,8,11,8,7,6,5,5,"c113.a1.a1","OK",9.27070236183025e-15,2.42583378467892e-13,"gi|659917450|emb|CDP49219.1| PTS enzyme I [Propionibacterium freudenreichii subsp. freudenreichii]",0.351351351351351
"gi|659917455|emb|CDP49224.1|",7.24696228523245,8.09564062803927,7.98399592740831,7.2620499928718,7.78483252457215,8.03650353435745,7.88275337513508,8.06668738773032,8.32828502715461,8.418987768394,6.66707944854936,6.59384260046291,7.33865514920427,7.34912013877792,7.26104836382525,7.73209786332806,7.70639664876167,5.45465165981229,"c591.a1.a1",0.00531827073748082,0.599765615605576,0.585544332495564,0.0117633234689368,0.720759546736419,0.741420138492529,"gi|659917455|emb|CDP49224.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.179831451679666,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,"c591.a1.a1","OK",0.890742579660698,0.948625839490586,"gi|659917455|emb|CDP49224.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.962962962962963
"gi|659917458|emb|CDP49125.1|",9.83277497478572,9.21996880981576,9.3866120207471,9.51878230443487,9.61042640711128,9.58844668906981,9.62153082558771,9.80202741877345,9.67317638994856,9.55232598941529,9.88083515092381,9.99119117329122,9.88530327541629,9.75667178140669,9.67401118594127,9.75090364638201,9.45312272334378,9.58049607485576,"a9.a1.a1",0.00265329247463447,0.664576657581382,0.0021535912397188,0.00662127941868242,0.767749637130109,0.0461265989486683,"gi|659917458|emb|CDP49125.1| 60 kDa chaperonin 2 (Protein Cpn60 2) (groEL protein 2) (Heat shock protein 60 2) [Propionibacterium freudenreichii subsp. freudenreichii]",1.59851873745368,73,45,55,43,67,56,65,52,62,57,63,62,73,66,63,71,56,60,"a9.a1.a1","OK",0.00996423080892922,0.0331397524229132,"gi|659917458|emb|CDP49125.1| 60 kDa chaperonin 2 (Protein Cpn60 2) (groEL protein 2) (Heat shock protein 60 2) [Propionibacterium freudenreichii subsp. freudenreichii]",1.16932270916335
"gi|659917467|emb|CDP49134.1|",8.030934536766,7.46438679182354,7.82350016255915,8.01695247394998,8.2101873651747,7.95640422405543,8.25161456612872,8.53473596460989,8.3571957764628,8.22218177172447,8.22065322589336,8.1546221628994,7.93294560075616,7.9675611351107,8.02682174736185,8.03511546667495,7.77910342831394,8.20871506034435,"c357.a1.a1",0.533061288548592,0.105402181014082,0.0102847066721201,0.596597886577616,0.278060991818102,0.104545250160232,"gi|659917467|emb|CDP49134.1| L-serine dehydratase (L-serine ammonia-lyase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.754073601127999,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8,"c357.a1.a1","OK",0.866709903631822,0.946254706786038,"gi|659917467|emb|CDP49134.1| L-serine dehydratase (L-serine ammonia-lyase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.02857142857143
"gi|659917468|emb|CDP49135.1|",9.10125973933089,8.47586107905389,8.48469564362466,8.39014692517746,8.37431043060024,8.49687003425226,8.42697930026198,8.41805930791773,8.65386186723662,8.54247698768817,9.13967904468735,8.73470344004932,8.96844104708539,8.98620640481047,8.84256167365888,8.95610996224961,9.16807687968679,9.16439712622454,"c140.a1.a1",9.05064945878764e-07,0.192504700269223,0.915083571942773,8.95367821458634e-06,0.433526845321747,0.941327019368727,"gi|659917468|emb|CDP49135.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",3.52335542958781,19,14,11,11,16,16,15,7,16,13,17,17,20,21,17,20,17,18,"c140.a1.a1","OK",0.00526410625171859,0.0192201088725539,"gi|659917468|emb|CDP49135.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.39495798319328
"gi|659917470|emb|CDP49137.1|",8.55467119659093,8.54952076658259,8.99729096639505,8.880786723649,8.98606514049567,8.83452843691291,8.98777744195952,8.40053744815796,8.82126698641125,8.60530451160592,8.69264156731073,8.80520356198193,8.5324034361531,8.56793536693449,8.6640946046852,8.73849932671208,8.50391948730867,8.81477635890319,"b70.a1.a1",0.104351122348752,0.426812335750588,0.110517948639013,0.15054823380523,0.6473566991627,0.402808839118507,"gi|659917470|emb|CDP49137.1| Hypothetical protein PFCIRM129_10165 [Propionibacterium freudenreichii subsp. freudenreichii]",0.691245870462956,27,24,26,21,27,27,27,21,25,19,26,27,28,27,28,28,28,27,"b70.a1.a1","OK",0.177598716658511,0.359780626004983,"gi|659917470|emb|CDP49137.1| Hypothetical protein PFCIRM129_10165 [Propionibacterium freudenreichii subsp. freudenreichii]",1.13364055299539
"gi|659917472|emb|CDP49139.1|",8.45932781501979,9.71560039814292,9.24315677946102,9.24368441284439,9.30691881337007,9.37629203820911,9.56447629807462,8.77747684229839,8.79029912804251,9.20386539209948,7.53245878342715,7.50182299769606,8.62218204582849,8.40189554560139,8.45539090167085,8.43421719695245,8.90561671835698,7.02879627234672,"c232.a1.a1",0.000435174464922038,0.305314568294918,0.368356441784622,0.00145232923835427,0.563814236117948,0.631294378872325,"gi|659917472|emb|CDP49139.1| Hypothetical protein PFCIRM129_10175 [Propionibacterium freudenreichii subsp. freudenreichii]",0.122401103455137,13,16,16,15,16,16,16,8,11,14,11,11,14,11,12,14,13,7,"c232.a1.a1","OK",0.150080346393928,0.313124443639159,"gi|659917472|emb|CDP49139.1| Hypothetical protein PFCIRM129_10175 [Propionibacterium freudenreichii subsp. freudenreichii]",0.828125
"gi|659917473|emb|CDP49140.1|",9.63023148885637,10.2948955792693,10.5438644407641,10.7614832964245,10.6905964521829,10.6233742708245,10.7458141514965,10.5032832442088,10.2110770643186,10.2106598281131,9.82239805252389,9.96066533334144,9.77885520116065,9.64812933995364,9.74753778542381,9.55750516330614,9.43505248316311,9.584368053734,"b18.a1.a1",4.39775431994197e-08,0.00924948459411746,0.374550460791395,1.16505650057395e-06,0.0427017872095089,0.631294378872325,"gi|659917473|emb|CDP49140.1| iron-sulfur protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.142996756931762,52,58,59,57,59,58,59,49,56,56,53,53,55,50,55,51,47,51,"b18.a1.a1","OK",0.159367396668896,0.327067729111329,"gi|659917473|emb|CDP49140.1| iron-sulfur protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.913894324853229
"gi|659917474|emb|CDP49141.1|",8.87792184716337,10.0162509063631,9.62544562487266,9.56153718993098,9.65878928308426,9.69220185964657,9.76126046108472,9.11742889758657,9.26942785387264,9.50022251342535,8.00171754189868,7.89129060195108,8.91375099894138,8.75080442199754,8.71293883280157,8.73006854864519,9.13521334031378,8.19273117792191,"b95.a1.a1",2.70506325692949e-05,0.322928694732098,0.101657489731472,0.000135009463453958,0.575249186114412,0.40066749032011,"gi|659917474|emb|CDP49141.1| Oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.122791254725482,22,24,23,22,23,23,23,13,20,19,18,18,24,21,20,23,20,12,"b95.a1.a1","OK",0.531578196240248,0.743499125253621,"gi|659917474|emb|CDP49141.1| Oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.936842105263158
"gi|659917475|emb|CDP49142.1|",8.06181885516055,8.43534028470302,8.38980416320133,8.34882027855585,9.19711918387242,9.27821477332431,9.28279676015485,10.0669289179346,10.0098082397317,9.87724287890276,8.25887477355368,8.07270928817806,8.71677764860141,8.88127348241851,8.79490988181638,9.20914896391291,9.06133611024942,9.40106137585308,"c134.a1.a1",2.62493585317625e-07,1.18616789062657e-10,0.0036571446694133,3.38189409920847e-06,3.28568505703559e-08,0.0578873756244277,"gi|659917475|emb|CDP49142.1| L-lactate permease [Propionibacterium freudenreichii subsp. freudenreichii]",0.213948581938449,10,10,11,10,18,18,18,11,19,17,10,8,15,14,15,17,16,18,"c134.a1.a1","OK",0.57298527686447,0.780552611433595,"gi|659917475|emb|CDP49142.1| L-lactate permease [Propionibacterium freudenreichii subsp. freudenreichii]",0.931818181818182
"gi|659917477|emb|CDP49144.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,1,1,0,0,0,7,7,7,5,7,6,5,5,"c399.a1.a1","OK",2.06113254583167e-15,6.81258546727522e-14,"gi|659917477|emb|CDP49144.1| Cysteinyl-tRNA synthetase (Cysteine--tRNA ligase) [Propionibacterium freudenreichii subsp. freudenreichii]",28
"gi|659917482|emb|CDP49149.1|",7.66812543752751,7.99820655162828,7.90122254454557,7.57709477591578,7.6527137887853,7.69807783254963,7.60574174324448,7.12676973660103,7.44129818741401,7.60529278197325,6.72279364024761,6.44955779577877,7.70936094313528,7.63967939435606,7.66939513118966,7.41226043370878,7.76425861692922,5.44597415058572,"c450.a1.a1",0.124641780696998,0.330725441335046,0.437743322626492,0.175703680677193,0.579943269637453,0.655314502745108,"gi|659917482|emb|CDP49149.1| 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT) [Propionibacterium freudenreichii subsp. freudenreichii]",0.646897693498984,6,5,6,5,6,6,6,2,6,5,5,4,6,6,6,6,6,3,"c450.a1.a1","OK",0.918281409090763,0.956352777626864,"gi|659917482|emb|CDP49149.1| 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT) [Propionibacterium freudenreichii subsp. freudenreichii]",1.02127659574468
